,id_municipio,pib,va_agropecuaria,va_industria,va_servicos,va_adespss
23,1100338,529261253,199539603,19160127,97425862,192660348
24,1100346,260347872,81158656,8650840,60941141,99174713
25,1100379,288681169,133291712,10227631,43655687,90257649
26,1100403,358463741,102009255,19731724,84859851,133712763
27,1100452,726030847,189292787,29260402,207795631,245751256
28,1100502,165757502,56865686,8202036,34589254,58409962
29,1100601,144436935,74141348,1981879,20382426,44047610
30,1100700,274627494,130140435,16732778,26164797,94698845
31,1100809,547919043,90307330,142122009,111728781,179564576
32,1100908,103962662,66789406,1074808,7601279,26138583
33,1100924,304759319,111319988,38695328,54137202,85035103
34,1100940,384877740,99671544,53221199,62853967,152530436
35,1101005,177921665,96746220,2851041,17282145,56283837
36,1101104,184014424,57716657,12686918,34468862,69393520
37,1101203,216408886,79607186,9981360,48108075,65002645
38,1101302,217045865,64439452,9286688,60690122,72000101
39,1101401,291768159,96701372,19050638,60103455,103112591
40,1101435,117333597,49503243,2095664,14375902,47177770
41,1101450,107282707,47930595,2624023,11502060,42154513
42,1101468,116503314,71494485,3708431,13504155,24492889
43,1101476,61841297,23768967,1093116,9001029,25856229
44,1101484,89230432,32792951,1304042,14572959,37202500
45,1101492,353247213,124253766,10622848,72245439,128194879
46,1101500,236311878,82757330,7087034,50401818,81576388
47,1101559,92328284,42255887,2477893,11949588,32315143
48,1101609,191508530,92112452,3242887,18586871,72057749
49,1101708,215380803,78931864,4661881,45211151,77608324
50,1101757,166785824,61215098,4650326,21073033,74486961
51,1101807,146563877,72708640,2122886,17987918,48656858
52,1200013,253609712,65080039,10300202,60469226,99930754
53,1200054,93054149,16913839,2388769,16990532,54355774
54,1200104,454802574,62441134,29264951,128740348,172773117
55,1200138,157655612,59824118,4101172,22756543,68094227
56,1200179,153209713,46667310,2945493,20265770,79219958
57,1200203,1440378526,53940100,107871760,598709280,558304327
58,1200252,423163089,34178370,12738338,196069644,116343766
59,1200302,356965446,40979153,10618856,77885131,212225946
60,1200328,82484119,6754144,1998244,11458501,60501316
61,1200336,205845369,27386784,6525566,38971489,128270823
62,1200344,131564877,19193996,15378776,24053941,64443356
63,1200351,195237311,27933042,5029300,24770723,134168955
64,1200385,264937740,56487526,7542589,59197413,124312425
65,1200393,118846598,12748384,3185220,16833764,83479636
66,1200401,9143620295,128862244,703960834,4449284664,2593469644
67,1200427,191533849,29946201,4545563,25612847,128298739
68,1200435,75197666,12836283,1851240,10800319,47998015
69,1200450,361397526,73573239,14702638,98951979,151086180
70,1200500,540235528,88586090,18480848,130902275,281115264
71,1200609,483687298,57080158,14623510,116887430,272753221
72,1200708,275091050,59465875,14517180,60742477,122520543
73,1200807,227498896,64079667,5104963,32402872,120234363
74,1300029,196046345,60765895,10666831,31192371,89953875
75,1300060,95481988,13711333,5271620,16093137,58394419
76,1300086,121824197,36341368,6716907,18292562,58239220
77,1300102,199543816,61089338,9732573,30059802,93344676
78,1300144,227136739,58563769,19793199,44457305,96160841
79,1300201,150975743,19463729,5497207,22109811,100533502
80,1300300,382956511,79373361,24475518,71874041,194187573
81,1300409,190316238,10810646,13567648,36473365,124319046
82,1300508,279551559,41507472,14183921,49822644,165691982
83,1300607,350837709,31394289,27397101,68083448,210900375
84,1300631,166373502,17995608,9879377,30656683,103852545
85,1300680,148983903,16132131,8438063,27661215,92822398
86,1300706,428530252,86601725,59834358,100484388,156553196
87,1300805,327112830,40314662,18491182,63939894,193562965
88,1300839,169202385,63541653,8103440,24760026,70168895
89,1300904,125866946,15018315,6794929,23231782,76818313
90,1301001,337837964,88515610,24526028,79457439,128343147
91,1301100,329005863,51929419,26389660,62329097,176385119
92,1301159,314130788,136484523,11260690,28713672,133589653
93,1301209,2212267188,91542089,1091724230,463251100,481251452
94,1301308,504601084,312019112,17671640,41422828,126363084
95,1301407,481801009,213286193,20655669,69042542,167631922
96,1301506,172573187,38537210,9188032,28813027,92444185
97,1301605,187110873,23280838,12460540,38365072,106063468
98,1301654,132612980,16847317,6469881,24378141,81198362
99,1301704,698420782,145214501,53567744,213839391,234570362
100,1301803,173478785,15042721,6979512,24839284,123360949
101,1301852,664199920,107341349,99891191,162750910,260929599
102,1301902,2034551112,397873867,172886130,826837233,486190331
103,1301951,102297688,28413880,6069098,18574340,46682246
104,1302009,129557213,41096860,8034368,24874644,50905641
105,1302108,64129629,15673205,4588622,11954221,30535322
106,1302207,116498516,19563687,7143722,17750592,68875809
107,1302306,227757139,71651556,13071983,44713876,92131427
108,1302405,506493610,172310169,27382645,96066751,191882120
109,1302504,1451149713,545460950,122255324,308304477,424092767
110,1302553,262443967,74228136,12893706,33325626,135368380
111,1302603,84867423375,206306082,29839511984,28503901761,9805697338
112,1302702,543050642,129385573,47073214,111912470,233089771
113,1302801,138678081,15925761,7676066,17876904,94362342
114,1302900,541699682,59973908,37108512,123314940,294405900
115,1303007,167119151,19212457,10055004,35120949,96683510
116,1303106,276297743,31244085,15864929,49543392,170802966
117,1303205,168559808,14655520,12792529,40006667,95223789
118,1303304,211909790,42540184,14610565,36191309,112338067
119,1303403,1177066784,250011113,86908772,288682276,497750760
120,1303502,166411404,32003682,7294343,27555827,95214795
121,1303536,957599377,90362407,435616836,168779927,234947021
122,1303569,414099476,141805833,43812289,67454741,143461632
123,1303601,152531155,15845402,6001995,20724807,106715878
124,1303700,189423697,30500341,9464235,31744378,111929417
125,1303809,357535233,11903243,24393788,94711724,206058029
126,1303908,283760783,26811846,14622936,45972219,189970667
127,1303957,122569748,24928339,6856312,21860930,65255104
128,1304005,114322068,41664286,5557343,15986000,47997593
129,1304062,616650757,17755695,43063399,196514481,311035251
130,1304104,194024684,49248321,11259520,32837523,96247276
131,1304203,1022966875,167293019,259994773,253432160,294097316
132,1304237,147639157,20603732,7214963,24124425,93062328
133,1304260,198160544,80053839,9880824,32802951,69869239
134,1304302,303913891,168138272,10470381,35512416,83589977
135,1304401,184017420,23356472,11589074,37535447,105128445
136,1400027,187546053,35935460,12013511,14551711,122865714
137,1400050,315398478,100547487,15906859,37304421,157037885
138,1400100,10571980090,91986346,773066594,4510541051,4106945142
139,1400159,337914615,129138504,32485416,40543955,130502814
140,1400175,293040831,37620209,26935234,31420975,181194786
141,1400209,377974717,42392411,19034128,66260926,227923613
142,1400233,199389650,58972840,5602050,28502977,102097806
143,1400282,162279073,19456042,5207175,17263477,117888237
144,1400308,319301114,36070353,21639139,62062630,177313991
145,1400407,178801512,30742728,9539147,18314716,118166800
146,1400456,259024129,7556870,3796163,61748049,169936433
147,1400472,611056492,63821927,55081570,125640633,312710870
148,1400506,209231106,28798782,17527669,34523823,83528882
149,1400605,147627753,29207153,7529522,21137943,80170548
150,1400704,121661521,5775039,4010653,6326706,104744213
151,1500107,1494985128,147546877,66684944,553738380,606515049
152,1500131,85168679,15163719,6980326,23972570,32696791
153,1500206,757480288,330925852,32312721,110526634,259631766
154,1500305,370459301,112191397,16968387,50885959,180159657
155,1500347,434587607,146613675,81940556,51903065,101237345
156,1500404,571525492,186124688,20966048,125709851,219101150
157,1500503,544874903,62330840,120050397,136899735,162155000
158,1500602,2778919826,251964367,533752532,1222020211,497089450
159,1500701,214508437,31427224,8206382,35923768,130792408
160,1500800,8165793045,10378865,1100862641,4254242478,1731944797
161,1500859,416308195,120156953,18449886,122930421,118754297
162,1500909,326462848,35795802,13241061,58184782,208449084
163,1500958,221602693,39711565,8763236,39749748,125417242
164,1501006,123618933,33279675,3442352,13283365,71802353
165,1501105,203891530,57319933,5926851,23145739,114280538
166,1501204,474767778,189616079,15416187,69402002,190385130
167,1501253,81191658,47112949,1576599,10243140,19961719
168,1501303,5369310055,79133617,2123634396,1196103447,569579809
169,1501402,32405322902,75550249,3466825437,18073651168,5315746979
170,1501451,164294669,33639198,8236309,34235479,81489976
171,1501501,1560562255,3674949,413686394,586109140,243994120
172,1501576,174616814,46943677,6778084,40336041,71789930
173,1501600,160241899,15552600,43015314,22684464,58177611
174,1501709,1164844029,129708821,69864808,420536578,459431473
175,1501725,277023545,105930971,13120655,71416040,69860647
176,1501758,81834987,23925350,3087396,18149423,32677472
177,1501782,601987637,82731743,70910659,136607615,253355050
178,1501808,809322797,42230774,31375564,222706440,470424712
179,1501907,414517289,215706629,18102713,53545899,119907629
180,1501956,183469384,25041957,5561301,26548267,120867365
181,1502004,193878599,65058979,6082285,27770214,90087764
182,1502103,1150930088,281206051,35860970,262000246,524811691
183,1502152,10710595175,65667608,8476389013,1598745028,309111814
184,1502202,1107441415,80937582,93461490,540911057,253164409
185,1502301,679265949,248653738,40641996,158287867,204433240
186,1502400,4040634536,128363130,605342422,1906677339,785868779
187,1502509,195353973,70059826,4289861,14806847,103495896
188,1502608,85250127,13713016,2679854,16583716,49684203
189,1502707,549078086,77637726,32247192,210014867,186498085
190,1502756,293445673,42896934,13530989,75843962,145121974
191,1502764,287185062,171897694,6153822,40499836,58726570
192,1502772,944529884,61195037,588477689,160474748,98371307
193,1502806,254632882,42713996,7066312,42513388,154993548
194,1502855,130093342,33841033,4959702,20182784,68053524
195,1502905,290923724,67247317,9603039,57168325,147339432
196,1502939,629324352,84584221,39519923,241646058,203693853
197,1502954,415872362,79453783,41398109,127763175,128899763
198,1503002,58347588,5626069,2316867,14877346,33082470
199,1503044,273289043,102002112,13048413,58643676,87210730
200,1503077,225172172,44374521,8484963,46568212,118034185
201,1503093,348125473,59858510,16279869,90517989,158680099
202,1503101,271949984,48677199,8243214,47769673,159953257
203,1503200,347115567,56276542,23476615,103929141,138003545
204,1503309,521727774,99426878,25282749,105018756,266899349
205,1503408,120138619,40565364,12806396,15582481,44068461
206,1503457,578056460,45039695,158983946,97831164,250808510
207,1503507,221162041,33662709,7870490,52410471,118403524
208,1503606,2046615558,122128632,330096192,945000976,435424242
209,1503705,581800988,201105872,40009487,112722468,206134104
210,1503754,526085509,47714010,257874312,48640623,161623897
211,1503804,489516598,39316110,29723267,179767324,201679421
212,1503903,1207210588,99663477,528609478,270851690,257694914
213,1504000,424661105,270101775,5516769,26008879,118631596
214,1504059,292628169,17233923,13082817,110360759,131031273
215,1504109,74303993,21484918,2771809,12067671,36298701
216,1504208,11417650049,348435452,5399309993,3477436787,1238841293
217,1504307,229127414,55607159,9502074,39837683,118579631
218,1504406,213435707,35277442,7747751,50022587,113554189
219,1504422,1932709770,1833088,219826785,924952610,531924586
220,1504455,655466351,347224306,27876955,129793205,121114080
221,1504505,181090856,21572875,5252823,25458733,124189002
222,1504604,380344334,144230055,16524127,61368974,145605093
223,1504703,818857933,182954221,62680461,232088810,258828081
224,1504752,171488411,37788846,8024532,41412696,73971653
225,1504802,624754945,165597344,23888880,158144819,249132205
226,1504901,259275924,78518373,7505100,35721726,131107024
227,1504950,209132315,57260818,7664893,41466431,95250768
228,1504976,158816016,40032761,6556738,35861288,67832823
229,1505007,116212540,13516030,5295495,31630580,59136399
230,1505031,700090859,143134299,68430588,279928159,124958385
231,1505064,833418934,225330130,27990363,211268824,316599246
232,1505106,979069932,528613911,48485232,151372656,223621066
233,1505205,363771087,158994934,9409630,45459107,142270573
234,1505304,2087920752,162616236,1062245436,470555874,295710757
235,1505403,185856822,56649284,13846413,41910105,64727130
236,1505437,635604237,46989384,162053168,183573498,140053596
237,1505486,678531900,300934893,29088505,124863133,195914846
238,1505494,72485641,18173879,3272220,14766523,33326336
239,1505502,3136000923,227898181,1088246417,1059921533,490071295
240,1505536,23035846880,186153484,16463401688,4240238326,1298377559
241,1505551,89237008,26936297,3265789,22652875,30751203
242,1505601,53925870,7339895,2140957,10054998,32654740
243,1505635,212344123,102148907,12099868,31429237,57189068
244,1505650,259230470,84232936,8317413,43900840,113430255
245,1505700,222251352,53064616,5420679,41466456,114604177
246,1505809,788180682,358745594,34876239,100408981,277244201
247,1505908,322594517,61990559,12032565,59478337,177000141
248,1506005,293716026,104892514,10170582,42788653,129872324
249,1506104,237431109,3154976,101671538,34693672,49313902
250,1506112,100238201,23966755,2787378,18561702,51565823
251,1506138,1867762773,75321726,219992228,973631635,335349927
252,1506161,495740788,138342850,85983187,128478216,78158516
253,1506187,534710916,85143382,35113559,170778505,208741810
254,1506195,376323620,67467280,28922295,80519236,174178436
255,1506203,532188447,14400850,61939238,241385739,164782791
256,1506302,180642603,26674937,7967485,47800252,90050293
257,1506351,181390609,7508635,41595279,35832706,79856683
258,1506401,71848062,24511784,1347908,7639053,36866839
259,1506500,796708705,100957004,65998738,281293443,260656494
260,1506559,161038268,22827786,5385469,43285784,81062702
261,1506583,499466164,190569118,122231883,82697979,85520833
262,1506609,291668857,59398413,22067445,95508750,92645502
263,1506708,1036054572,210175887,160077517,299203517,247613551
264,1506807,5126171506,290406999,476657371,2624480970,1184666057
265,1506906,45342603,6920912,1965056,7263772,27971419
266,1507003,385918635,127920034,34178641,72228126,128262350
267,1507102,145761017,37316833,5434111,28895407,69031138
268,1507151,285258546,77032838,15248005,78084251,99307197
269,1507201,346817189,139549667,12943503,50335149,136675438
270,1507300,1450327479,454993983,193022025,283343899,434311877
271,1507409,240872697,97852615,11430520,54378865,65224623
272,1507458,521744145,98403162,95163183,138960980,119997682
273,1507466,46627966,11824785,1546458,6304129,25617090
274,1507474,169548264,21401601,9615438,34113577,96430518
275,1507508,134015251,35624955,7236952,21094559,64666870
276,1507607,631772764,179242466,39841868,151241137,225453710
277,1507706,205086966,55128029,5129555,31087086,108422514
278,1507755,106317750,33572725,6875757,25697530,32396971
279,1507805,163414207,59348597,6959939,33282831,57646513
280,1507904,197890278,33853230,7164666,49150041,99879772
281,1507953,951253585,84360553,104919662,285769737,386708040
282,1507961,71605783,6573782,2666999,14696636,45479568
